N,P,K,temperature,humidity,ph,rainfall,label
40.0,24.0,6.0,6.262,64.191,7.155,92.487,apricot
27.0,30.0,7.0,6.287,64.363,7.442,96.258,apricot
36.0,39.0,9.0,7.037,69.484,6.718,91.949,apricot
37.0,26.0,8.0,6.543,66.13,7.292,95.289,apricot
29.0,18.0,15.0,6.459,66.781,6.709,97.637,apricot
32.0,19.0,11.0,7.489,68.842,6.823,92.647,apricot
30.0,35.0,11.0,6.884,64.181,6.913,96.501,apricot
42.0,36.0,6.0,6.884,66.799,6.521,98.438,apricot
37.0,19.0,14.0,7.13,66.033,7.129,98.524,apricot
22.0,25.0,11.0,6.621,60.133,6.898,93.552,apricot
28.0,15.0,8.0,7.107,69.379,6.7,98.697,apricot
27.0,16.0,12.0,7.297,67.193,6.813,92.976,apricot
44.0,18.0,11.0,6.093,64.537,7.404,98.115,apricot
22.0,28.0,14.0,6.041,66.646,7.071,97.795,apricot
40.0,30.0,14.0,6.941,68.147,6.654,91.148,apricot
52.0,33.0,7.0,6.109,66.219,7.407,92.673,apricot
32.0,34.0,5.0,6.752,64.4,7.035,90.164,apricot
36.0,19.0,7.0,7.068,67.818,7.077,91.974,apricot
50.0,17.0,13.0,7.09,64.598,6.523,94.923,apricot
39.0,19.0,11.0,6.054,69.743,7.191,95.517,apricot
47.0,15.0,15.0,6.073,68.051,7.362,90.379,apricot
49.0,28.0,10.0,6.861,68.896,6.502,92.256,apricot
27.0,23.0,13.0,7.207,69.866,7.289,98.238,apricot
31.0,16.0,7.0,6.907,66.087,6.975,91.674,apricot
25.0,33.0,7.0,6.556,60.902,7.273,93.115,apricot
57.0,31.0,12.0,6.406,67.986,6.802,91.745,apricot
45.0,34.0,13.0,7.476,62.288,6.931,96.631,apricot
52.0,18.0,7.0,6.413,67.566,7.402,99.915,apricot
32.0,24.0,10.0,6.271,69.002,7.055,94.157,apricot
40.0,17.0,14.0,6.795,64.124,6.82,93.728,apricot
45.0,15.0,12.0,6.149,67.009,7.391,99.501,apricot
49.0,18.0,13.0,6.46,66.533,7.378,97.11,apricot
52.0,32.0,13.0,6.11,64.157,7.276,97.998,apricot
52.0,38.0,12.0,6.438,68.511,6.816,95.744,apricot
56.0,38.0,13.0,6.256,60.481,6.523,92.54,apricot
49.0,22.0,10.0,7.331,61.868,6.771,90.01,apricot
38.0,23.0,10.0,6.929,61.444,7.424,97.432,apricot
38.0,33.0,15.0,7.4,60.133,6.931,98.326,apricot
23.0,17.0,5.0,6.415,60.296,6.998,95.689,apricot
37.0,30.0,10.0,7.156,60.883,7.157,98.639,apricot
52.0,18.0,10.0,6.499,65.823,6.957,94.101,apricot
43.0,38.0,15.0,6.676,63.364,7.425,98.019,apricot
22.0,39.0,15.0,6.128,69.914,6.552,97.41,apricot
48.0,17.0,8.0,6.726,63.608,7.219,99.729,apricot
38.0,21.0,8.0,6.118,63.772,6.973,95.713,apricot
30.0,20.0,13.0,7.26,68.142,7.092,98.496,apricot
26.0,25.0,12.0,7.042,62.323,7.038,99.411,apricot
50.0,24.0,6.0,7.152,65.781,6.713,91.613,apricot
55.0,20.0,13.0,7.487,60.786,7.497,90.071,apricot
39.0,15.0,14.0,6.444,63.186,6.725,90.059,apricot
48.0,31.0,14.0,6.32,60.477,6.576,97.434,apricot
25.0,17.0,10.0,6.697,68.682,6.803,92.998,apricot
42.0,25.0,5.0,6.305,62.093,7.038,93.268,apricot
54.0,35.0,12.0,6.498,63.792,7.389,97.131,apricot
34.0,23.0,5.0,6.95,64.924,7.428,97.984,apricot
51.0,27.0,10.0,7.412,67.642,7.397,95.108,apricot
54.0,26.0,7.0,7.298,69.146,6.564,93.857,apricot
57.0,15.0,12.0,6.585,68.566,6.691,98.111,apricot
20.0,34.0,11.0,6.447,66.124,7.181,98.895,apricot
40.0,34.0,8.0,7.128,63.628,6.64,99.852,apricot
47.0,37.0,9.0,6.747,65.469,6.507,94.008,apricot
44.0,34.0,8.0,6.502,63.134,6.642,98.006,apricot
46.0,39.0,11.0,6.943,68.43,7.487,91.425,apricot
56.0,32.0,15.0,6.297,62.787,6.786,92.759,apricot
26.0,34.0,6.0,6.067,65.974,7.145,95.677,apricot
38.0,18.0,5.0,7.153,60.715,7.431,96.852,apricot
34.0,20.0,6.0,7.409,69.748,6.512,90.278,apricot
52.0,37.0,8.0,6.371,65.68,6.76,91.355,apricot
57.0,16.0,8.0,7.137,60.444,6.778,99.638,apricot
42.0,15.0,11.0,7.432,64.306,7.172,91.994,apricot
43.0,32.0,9.0,6.156,61.724,7.12,98.76,apricot
22.0,30.0,15.0,7.365,61.923,6.851,94.817,apricot
27.0,15.0,10.0,6.687,60.355,7.167,94.948,apricot
39.0,39.0,11.0,6.127,63.971,6.819,93.242,apricot
53.0,20.0,12.0,7.052,61.46,6.931,93.477,apricot
121.0,20.0,81.0,6.371,68.729,6.647,98.084,apricot
101.0,33.0,80.0,7.149,60.213,7.403,99.276,apricot
140.0,17.0,85.0,6.435,62.757,6.775,97.535,apricot
116.0,23.0,83.0,6.53,65.143,7.423,91.346,apricot
132.0,21.0,85.0,6.231,64.928,6.934,93.475,apricot
115.0,34.0,79.0,6.343,63.252,6.548,91.13,apricot
136.0,31.0,76.0,6.79,63.673,6.926,90.083,apricot
121.0,34.0,84.0,6.325,67.073,7.205,90.232,apricot
131.0,34.0,79.0,7.039,61.44,7.404,91.887,apricot
133.0,15.0,85.0,6.206,67.85,6.723,98.13,apricot
119.0,37.0,77.0,7.348,65.798,6.926,97.598,apricot
115.0,22.0,82.0,6.137,63.308,7.368,98.209,apricot
113.0,21.0,76.0,7.483,60.585,6.931,96.756,apricot
107.0,23.0,81.0,7.161,65.749,7.099,97.248,apricot
108.0,17.0,81.0,7.445,65.391,7.328,99.169,apricot
109.0,26.0,84.0,6.603,61.503,6.707,91.111,apricot
102.0,26.0,77.0,6.46,63.448,6.781,92.543,apricot
106.0,32.0,85.0,6.844,62.76,6.77,90.859,apricot
118.0,38.0,79.0,7.226,67.134,6.928,94.151,apricot
113.0,30.0,82.0,7.461,65.671,7.035,96.267,apricot
113.0,35.0,80.0,6.101,68.49,6.909,91.62,apricot
131.0,28.0,80.0,7.395,60.494,6.599,97.752,apricot
117.0,16.0,80.0,6.953,66.118,7.449,94.74,apricot
122.0,31.0,81.0,6.034,62.383,6.762,92.599,apricot
108.0,30.0,81.0,6.909,68.904,7.05,94.185,apricot
115.0,37.0,82.0,6.268,63.823,6.585,97.315,apricot
110.0,15.0,84.0,6.938,67.339,6.889,95.595,apricot
113.0,21.0,81.0,6.273,66.204,7.406,95.14,apricot
110.0,16.0,83.0,6.99,60.901,7.283,95.746,apricot
136.0,17.0,76.0,7.155,66.981,6.519,99.961,apricot
102.0,27.0,83.0,6.132,61.841,6.583,91.471,apricot
120.0,29.0,85.0,6.336,69.482,6.551,96.261,apricot
114.0,25.0,81.0,6.951,62.467,7.384,95.649,apricot
122.0,20.0,76.0,6.424,67.685,7.038,97.394,apricot
104.0,18.0,77.0,6.834,61.931,7.496,91.027,apricot
109.0,16.0,75.0,6.447,63.383,6.998,95.193,apricot
119.0,19.0,83.0,7.243,64.828,6.947,91.166,apricot
120.0,15.0,75.0,6.357,68.934,6.906,91.804,apricot
134.0,35.0,79.0,6.752,63.172,7.304,97.811,apricot
139.0,37.0,85.0,6.537,61.606,7.252,93.6,apricot
130.0,19.0,80.0,6.565,69.442,6.801,99.72,apricot
131.0,17.0,75.0,7.311,67.134,6.677,96.666,apricot
124.0,25.0,77.0,6.177,69.641,7.387,92.302,apricot
116.0,29.0,84.0,6.461,67.754,6.514,90.731,apricot
139.0,38.0,82.0,7.119,64.678,7.23,94.803,apricot
105.0,27.0,83.0,7.218,65.21,6.861,97.376,apricot
103.0,18.0,80.0,7.216,68.423,6.596,99.345,apricot
103.0,18.0,75.0,6.711,68.786,7.266,93.613,apricot
106.0,28.0,79.0,6.228,68.004,7.099,96.004,apricot
110.0,16.0,80.0,6.712,69.733,6.628,95.301,apricot
109.0,21.0,79.0,28.55,70.0,7.591,164.645,chickoo
111.0,39.0,85.0,25.538,70.0,6.849,145.139,chickoo
114.0,30.0,84.0,23.333,70.0,6.819,208.904,chickoo
136.0,18.0,79.0,23.755,70.0,6.899,228.35,chickoo
125.0,25.0,79.0,19.686,70.0,7.505,175.52,chickoo
122.0,30.0,77.0,19.355,70.0,6.191,141.108,chickoo
132.0,20.0,85.0,18.007,70.0,6.809,222.484,chickoo
138.0,23.0,82.0,22.239,70.0,7.413,179.47,chickoo
118.0,15.0,77.0,37.507,70.0,6.47,165.19,chickoo
105.0,22.0,85.0,13.636,70.0,6.413,245.953,chickoo
138.0,39.0,82.0,24.991,70.0,7.846,211.992,chickoo
124.0,29.0,82.0,27.178,70.0,7.813,185.218,chickoo
117.0,40.0,80.0,35.39,70.0,6.795,247.103,chickoo
105.0,27.0,78.0,21.126,70.0,7.259,228.922,chickoo
124.0,22.0,85.0,17.04,70.0,6.953,149.193,chickoo
126.0,24.0,78.0,21.083,70.0,7.455,209.823,chickoo
115.0,35.0,81.0,34.441,70.0,7.951,141.229,chickoo
132.0,35.0,81.0,31.289,70.0,7.329,198.363,chickoo
124.0,17.0,77.0,25.177,70.0,7.231,141.356,chickoo
103.0,23.0,75.0,30.236,70.0,7.346,190.621,chickoo
100.0,25.0,77.0,20.92,70.0,7.807,126.781,chickoo
129.0,34.0,85.0,28.462,70.0,7.134,159.595,chickoo
104.0,22.0,82.0,36.344,70.0,6.66,129.881,chickoo
114.0,16.0,81.0,11.269,70.0,6.273,248.542,chickoo
136.0,15.0,76.0,15.179,70.0,6.992,139.01,chickoo
115.0,31.0,85.0,37.87,70.0,6.105,209.759,chickoo
106.0,15.0,83.0,21.822,70.0,7.675,189.931,chickoo
135.0,27.0,83.0,17.74,70.0,6.284,230.698,chickoo
105.0,39.0,77.0,33.634,70.0,7.842,145.891,chickoo
129.0,30.0,78.0,34.272,70.0,6.226,236.639,chickoo
116.0,24.0,76.0,11.234,70.0,6.02,245.715,chickoo
119.0,40.0,79.0,17.527,70.0,7.068,189.868,chickoo
122.0,35.0,75.0,26.225,70.0,6.039,217.267,chickoo
124.0,19.0,76.0,30.369,70.0,7.027,194.059,chickoo
119.0,19.0,77.0,29.549,70.0,7.809,201.193,chickoo
131.0,40.0,79.0,33.947,70.0,7.124,228.371,chickoo
140.0,18.0,76.0,36.382,70.0,7.961,134.711,chickoo
102.0,25.0,80.0,27.345,70.0,7.325,245.284,chickoo
131.0,40.0,84.0,34.16,70.0,6.097,161.012,chickoo
117.0,34.0,79.0,35.762,70.0,6.107,156.004,chickoo
108.0,16.0,76.0,20.502,70.0,6.29,134.737,chickoo
137.0,24.0,78.0,37.6,70.0,6.867,179.921,chickoo
139.0,36.0,76.0,21.554,70.0,7.292,147.032,chickoo
123.0,22.0,82.0,11.385,70.0,6.193,134.267,chickoo
130.0,17.0,84.0,32.991,70.0,7.382,178.265,chickoo
135.0,31.0,79.0,32.677,70.0,7.825,203.772,chickoo
119.0,19.0,76.0,17.421,70.0,6.113,185.348,chickoo
103.0,37.0,77.0,21.84,70.0,7.535,235.768,chickoo
123.0,35.0,82.0,33.542,70.0,7.082,193.316,chickoo
105.0,34.0,76.0,13.221,70.0,6.536,213.564,chickoo
133.0,24.0,85.0,35.81,70.0,7.503,248.345,chickoo
129.0,21.0,83.0,21.73,70.0,7.406,215.822,chickoo
102.0,31.0,77.0,33.431,70.0,7.831,193.128,chickoo
135.0,17.0,75.0,13.346,70.0,7.844,152.051,chickoo
111.0,17.0,75.0,17.751,70.0,7.752,246.435,chickoo
108.0,21.0,84.0,17.867,70.0,6.798,203.692,chickoo
116.0,35.0,84.0,23.252,70.0,7.987,155.58,chickoo
129.0,33.0,79.0,16.511,70.0,6.268,140.514,chickoo
102.0,15.0,75.0,33.237,70.0,7.266,230.892,chickoo
101.0,29.0,80.0,18.633,70.0,6.492,168.204,chickoo
130.0,22.0,81.0,19.71,70.0,6.632,234.849,chickoo
135.0,40.0,76.0,26.258,70.0,7.169,177.86,chickoo
113.0,34.0,76.0,35.102,70.0,7.285,227.822,chickoo
126.0,23.0,75.0,24.396,70.0,6.786,157.774,chickoo
107.0,35.0,82.0,28.339,70.0,6.706,164.299,chickoo
136.0,16.0,84.0,25.666,70.0,6.785,177.732,chickoo
140.0,26.0,75.0,16.434,70.0,6.371,126.079,chickoo
100.0,28.0,78.0,32.807,70.0,7.002,227.589,chickoo
101.0,19.0,84.0,34.387,70.0,7.84,141.884,chickoo
127.0,31.0,78.0,26.589,70.0,7.115,205.502,chickoo
134.0,36.0,77.0,36.19,70.0,7.908,152.587,chickoo
110.0,28.0,75.0,31.947,70.0,7.925,144.865,chickoo
127.0,34.0,78.0,19.887,70.0,6.451,195.111,chickoo
136.0,16.0,76.0,24.074,70.0,6.359,245.436,chickoo
124.0,23.0,79.0,31.628,70.0,6.167,125.188,chickoo
102.0,37.0,79.0,33.937,70.0,7.69,207.167,chickoo
106.0,23.0,83.0,11.434,70.0,7.26,175.147,chickoo
137.0,15.0,81.0,35.031,70.0,7.443,248.648,chickoo
113.0,25.0,85.0,37.69,70.0,6.323,154.834,chickoo
121.0,24.0,78.0,16.769,70.0,6.726,228.54,chickoo
108.0,15.0,75.0,12.2,70.0,6.142,177.622,chickoo
127.0,26.0,83.0,35.084,70.0,7.473,130.837,chickoo
126.0,23.0,83.0,14.348,70.0,6.679,138.097,chickoo
131.0,35.0,77.0,27.648,70.0,6.007,140.787,chickoo
108.0,21.0,77.0,36.868,70.0,6.592,241.107,chickoo
138.0,19.0,81.0,18.351,70.0,6.902,155.966,chickoo
138.0,16.0,81.0,29.786,70.0,7.751,190.35,chickoo
112.0,24.0,82.0,28.642,70.0,7.478,202.381,chickoo
109.0,39.0,77.0,13.916,70.0,6.82,171.981,chickoo
104.0,18.0,75.0,21.908,70.0,7.908,233.79,chickoo
123.0,33.0,81.0,16.691,70.0,7.596,167.306,chickoo
134.0,17.0,82.0,22.569,70.0,7.87,227.003,chickoo
134.0,27.0,82.0,34.803,70.0,7.236,171.396,chickoo
104.0,23.0,84.0,24.216,70.0,7.531,172.187,chickoo
127.0,33.0,78.0,30.893,70.0,7.465,230.146,chickoo
112.0,37.0,84.0,26.113,70.0,7.357,136.386,chickoo
126.0,40.0,83.0,10.27,70.0,6.281,182.27,chickoo
105.0,20.0,79.0,15.653,70.0,6.598,237.559,chickoo
133.0,16.0,78.0,22.116,70.0,7.313,215.875,chickoo
136.0,16.0,82.0,36.537,70.0,7.054,166.344,chickoo
86.0,9.0,39.0,31.308,70.0,7.402,133.496,chickoo
88.0,14.0,37.0,35.628,70.0,6.787,243.656,chickoo
79.0,16.0,35.0,12.788,70.0,6.062,243.799,chickoo
75.0,10.0,41.0,30.59,70.0,6.063,217.513,chickoo
60.0,25.0,36.0,10.62,70.0,7.343,161.64,chickoo
77.0,17.0,45.0,19.739,70.0,6.915,142.021,chickoo
72.0,8.0,40.0,25.535,70.0,7.31,218.78,chickoo
100.0,21.0,45.0,18.75,70.0,6.245,195.491,chickoo
83.0,28.0,37.0,21.111,70.0,7.196,182.993,chickoo
60.0,10.0,45.0,33.652,70.0,7.814,168.71,chickoo
67.0,30.0,37.0,34.353,70.0,7.618,152.751,chickoo
61.0,15.0,44.0,22.57,70.0,7.457,137.424,chickoo
94.0,28.0,38.0,13.464,70.0,6.146,205.325,chickoo
71.0,14.0,45.0,30.815,70.0,6.458,203.204,chickoo
78.0,7.0,45.0,12.584,70.0,7.896,229.298,chickoo
66.0,14.0,35.0,29.779,70.0,6.386,229.866,chickoo
88.0,22.0,39.0,10.734,70.0,6.606,172.43,chickoo
83.0,28.0,38.0,27.134,70.0,7.988,189.17,chickoo
67.0,11.0,39.0,14.034,70.0,7.985,141.559,chickoo
62.0,17.0,35.0,18.059,70.0,6.208,171.795,chickoo
65.0,19.0,41.0,29.319,70.0,6.631,180.57,chickoo
69.0,21.0,43.0,25.472,70.0,6.922,189.41,chickoo
61.0,29.0,42.0,29.974,70.0,7.208,225.962,chickoo
100.0,8.0,37.0,10.386,70.0,7.36,132.296,chickoo
67.0,9.0,38.0,18.957,70.0,6.195,152.921,chickoo
85.0,30.0,37.0,23.805,70.0,7.926,188.943,chickoo
63.0,23.0,42.0,13.742,70.0,6.579,173.004,chickoo
90.0,20.0,44.0,18.312,70.0,7.32,219.897,chickoo
74.0,30.0,38.0,20.298,70.0,6.643,192.358,chickoo
79.0,28.0,38.0,21.975,70.0,6.254,198.713,chickoo
94.0,17.0,43.0,13.777,70.0,6.133,233.829,chickoo
95.0,10.0,38.0,32.389,70.0,6.371,206.251,chickoo
79.0,18.0,42.0,16.712,70.0,6.078,245.516,chickoo
69.0,13.0,37.0,37.441,70.0,6.95,171.914,chickoo
89.0,23.0,40.0,13.504,70.0,6.936,226.732,chickoo
72.0,26.0,42.0,36.467,70.0,6.532,223.808,chickoo
85.0,15.0,40.0,22.393,70.0,7.684,220.989,chickoo
93.0,9.0,35.0,16.025,70.0,6.274,135.227,chickoo
90.0,20.0,36.0,36.207,70.0,7.634,145.5,chickoo
63.0,19.0,40.0,19.714,70.0,7.245,144.375,chickoo
60.0,19.0,38.0,21.423,70.0,7.113,245.967,chickoo
67.0,22.0,41.0,33.141,70.0,7.332,164.043,chickoo
63.0,26.0,45.0,12.474,70.0,7.919,134.575,chickoo
97.0,10.0,42.0,27.377,70.0,6.914,155.722,chickoo
72.0,14.0,41.0,20.367,70.0,7.939,194.227,chickoo
60.0,8.0,35.0,23.123,70.0,7.144,222.358,chickoo
89.0,23.0,41.0,36.596,70.0,7.131,242.155,chickoo
87.0,15.0,44.0,23.233,70.0,6.044,212.908,chickoo
87.0,21.0,35.0,14.6,70.0,6.374,213.621,chickoo
94.0,16.0,43.0,23.902,70.0,6.532,164.169,chickoo
61.0,21.0,43.0,24.185,74.553,7.395,65.975,custardapple
75.0,18.0,42.0,34.106,77.033,6.578,55.22,custardapple
86.0,13.0,39.0,32.784,79.735,6.661,65.113,custardapple
74.0,17.0,42.0,32.526,73.947,6.735,53.239,custardapple
89.0,5.0,41.0,28.763,76.296,6.6,71.608,custardapple
76.0,16.0,36.0,26.281,70.923,6.508,65.875,custardapple
64.0,28.0,39.0,31.252,72.922,7.193,68.613,custardapple
75.0,11.0,45.0,29.292,72.506,6.804,78.836,custardapple
92.0,21.0,38.0,22.949,78.973,7.015,53.679,custardapple
92.0,14.0,38.0,25.852,71.386,7.321,71.902,custardapple
86.0,18.0,37.0,23.962,76.831,7.408,58.58,custardapple
78.0,15.0,45.0,29.598,79.716,7.112,68.69,custardapple
60.0,11.0,39.0,28.16,76.604,7.087,62.465,custardapple
60.0,24.0,41.0,28.78,70.308,7.315,52.67,custardapple
75.0,19.0,41.0,23.63,70.153,6.946,73.709,custardapple
77.0,12.0,44.0,24.75,70.974,7.032,59.53,custardapple
73.0,30.0,37.0,26.432,72.853,6.799,50.501,custardapple
82.0,29.0,41.0,24.29,70.929,7.147,62.644,custardapple
71.0,23.0,39.0,26.782,72.989,7.33,65.63,custardapple
67.0,21.0,39.0,24.85,79.646,7.205,71.423,custardapple
99.0,5.0,39.0,23.018,79.279,6.76,76.872,custardapple
86.0,27.0,42.0,29.27,72.589,7.433,56.271,custardapple
63.0,17.0,40.0,25.019,72.5,7.097,55.73,custardapple
94.0,30.0,42.0,23.603,76.519,7.331,73.353,custardapple
77.0,24.0,40.0,25.182,72.458,7.308,54.791,custardapple
68.0,20.0,35.0,25.444,72.775,6.647,52.693,custardapple
74.0,14.0,39.0,24.669,70.378,6.717,58.686,custardapple
72.0,16.0,39.0,32.47,73.92,7.261,60.172,custardapple
95.0,23.0,39.0,23.019,70.943,7.116,62.84,custardapple
78.0,5.0,42.0,28.445,72.121,7.135,59.311,custardapple
85.0,10.0,36.0,23.738,77.928,6.664,77.602,custardapple
94.0,24.0,38.0,29.704,77.47,7.405,57.651,custardapple
73.0,14.0,36.0,27.305,75.461,7.1,65.153,custardapple
95.0,24.0,37.0,34.247,77.474,7.356,56.749,custardapple
93.0,12.0,37.0,32.296,77.617,7.209,74.917,custardapple
81.0,12.0,39.0,27.184,79.004,6.916,56.074,custardapple
89.0,21.0,42.0,33.015,77.12,7.316,72.445,custardapple
64.0,20.0,36.0,26.009,70.792,7.03,78.268,custardapple
64.0,25.0,44.0,24.264,73.092,6.605,51.075,custardapple
69.0,23.0,39.0,29.982,70.412,6.695,59.917,custardapple
100.0,28.0,35.0,23.783,71.163,7.346,69.016,custardapple
62.0,30.0,40.0,25.438,76.734,7.102,56.121,custardapple
63.0,19.0,37.0,25.531,76.405,7.119,67.4,custardapple
85.0,5.0,37.0,32.947,79.379,7.178,73.437,custardapple
97.0,6.0,42.0,30.79,74.122,6.789,51.305,custardapple
88.0,28.0,45.0,25.401,78.152,7.011,77.297,custardapple
64.0,21.0,40.0,24.481,78.266,7.499,65.905,custardapple
100.0,14.0,39.0,27.74,76.8,6.998,68.569,custardapple
63.0,21.0,44.0,25.917,79.058,7.233,65.936,custardapple
97.0,27.0,43.0,34.208,73.328,6.796,52.754,custardapple
99.0,10.0,39.0,26.072,75.649,7.123,65.075,custardapple
86.0,17.0,39.0,34.391,73.637,7.094,70.961,custardapple
78.0,27.0,41.0,25.364,71.987,6.768,64.178,custardapple
100.0,5.0,42.0,27.267,79.182,7.366,67.814,custardapple
95.0,30.0,38.0,25.5,70.236,7.257,78.109,custardapple
74.0,16.0,39.0,30.23,76.676,6.902,50.114,custardapple
100.0,23.0,44.0,31.618,78.878,7.074,67.958,custardapple
75.0,14.0,39.0,27.441,73.123,6.629,73.452,custardapple
99.0,14.0,41.0,25.452,77.53,6.598,77.165,custardapple
82.0,20.0,45.0,24.257,72.507,6.881,69.055,custardapple
96.0,13.0,39.0,30.708,76.577,6.801,64.321,custardapple
74.0,22.0,35.0,30.15,74.707,6.978,56.766,custardapple
76.0,9.0,37.0,32.251,77.513,6.972,59.433,custardapple
86.0,11.0,45.0,24.656,78.234,7.409,63.605,custardapple
88.0,14.0,36.0,30.272,74.355,7.051,69.05,custardapple
81.0,11.0,45.0,31.989,71.607,7.248,79.137,custardapple
66.0,25.0,43.0,25.852,78.155,6.915,56.639,custardapple
80.0,7.0,39.0,31.754,78.757,7.361,68.054,custardapple
68.0,29.0,42.0,26.173,79.321,7.335,54.467,custardapple
89.0,9.0,38.0,25.439,71.775,6.504,60.943,custardapple
94.0,17.0,42.0,33.986,79.377,6.566,59.852,custardapple
88.0,28.0,45.0,32.424,77.464,7.004,68.028,custardapple
89.0,19.0,43.0,24.942,77.474,6.967,53.614,custardapple
82.0,15.0,40.0,29.853,78.663,7.205,60.862,custardapple
78.0,16.0,42.0,34.26,77.99,7.122,76.503,custardapple
68.0,18.0,43.0,27.164,71.756,6.874,74.488,custardapple
83.0,11.0,42.0,24.183,77.586,6.632,65.406,custardapple
85.0,29.0,44.0,31.994,79.237,6.622,71.508,custardapple
80.0,30.0,35.0,27.072,74.07,6.632,59.887,custardapple
92.0,26.0,38.0,30.3,70.227,7.213,63.574,custardapple
98.0,10.0,44.0,31.119,76.082,6.827,63.931,custardapple
70.0,14.0,41.0,24.603,74.898,6.625,50.866,custardapple
80.0,19.0,45.0,33.717,78.645,7.234,54.291,custardapple
77.0,28.0,35.0,34.12,78.673,6.814,79.257,custardapple
89.0,24.0,41.0,23.695,79.01,7.371,74.509,custardapple
65.0,6.0,36.0,32.238,70.588,7.398,68.479,custardapple
66.0,13.0,35.0,23.504,70.665,6.795,70.931,custardapple
86.0,18.0,35.0,28.627,71.341,6.536,64.983,custardapple
74.0,27.0,41.0,24.676,77.416,6.994,75.063,custardapple
82.0,19.0,40.0,26.085,79.791,6.619,55.009,custardapple
64.0,8.0,40.0,23.248,73.751,7.305,58.924,custardapple
86.0,28.0,37.0,27.427,79.561,7.131,70.801,custardapple
98.0,25.0,40.0,24.669,73.524,6.938,50.56,custardapple
91.0,28.0,44.0,32.663,76.103,6.521,71.859,custardapple
93.0,9.0,36.0,29.106,78.208,7.344,58.208,custardapple
72.0,20.0,40.0,33.452,73.8,7.101,58.9,custardapple
75.0,26.0,44.0,30.37,72.056,7.341,52.64,custardapple
63.0,29.0,35.0,25.647,72.14,6.607,60.131,custardapple
70.0,12.0,35.0,31.78,74.16,7.207,70.847,custardapple
94.0,27.0,39.0,30.577,78.264,6.836,61.473,custardapple
140.0,63.0,64.0,29.845,77.492,6.83,55.971,custardapple
102.0,63.0,65.0,32.418,72.492,6.605,61.666,custardapple
140.0,73.0,60.0,28.536,79.034,6.789,71.052,custardapple
131.0,60.0,64.0,24.211,71.737,6.683,54.833,custardapple
131.0,69.0,62.0,28.746,73.883,7.129,78.727,custardapple
138.0,55.0,64.0,30.309,71.09,6.838,69.287,custardapple
120.0,65.0,70.0,29.485,79.743,6.858,70.826,custardapple
131.0,75.0,68.0,25.747,73.016,7.387,76.091,custardapple
120.0,57.0,65.0,30.92,75.017,6.767,61.049,custardapple
117.0,65.0,65.0,31.344,76.065,6.847,78.148,custardapple
103.0,69.0,70.0,27.348,72.068,7.499,59.543,custardapple
111.0,80.0,70.0,25.408,70.021,6.578,73.8,custardapple
139.0,57.0,69.0,28.685,71.568,7.239,64.583,custardapple
117.0,58.0,62.0,22.807,78.001,6.827,54.46,custardapple
103.0,73.0,61.0,27.537,79.626,7.474,67.777,custardapple
121.0,66.0,67.0,24.11,73.561,7.445,73.473,custardapple
114.0,68.0,65.0,24.261,73.654,7.198,71.793,custardapple
119.0,69.0,61.0,28.68,74.836,6.776,62.942,custardapple
136.0,79.0,63.0,25.435,75.301,6.723,79.671,custardapple
109.0,72.0,65.0,27.749,75.005,6.962,53.57,custardapple
125.0,56.0,63.0,32.219,77.436,6.73,68.734,custardapple
122.0,65.0,66.0,26.671,78.724,6.702,69.622,custardapple
114.0,80.0,61.0,28.726,72.285,7.013,55.976,custardapple
122.0,74.0,68.0,27.324,79.109,6.898,74.724,custardapple
127.0,73.0,70.0,31.794,71.834,6.836,58.641,custardapple
122.0,61.0,69.0,29.536,71.936,6.83,58.281,custardapple
106.0,55.0,64.0,32.722,73.636,6.78,63.999,custardapple
112.0,65.0,64.0,26.618,77.696,6.808,66.747,custardapple
129.0,67.0,65.0,32.203,72.097,7.121,63.468,custardapple
116.0,72.0,66.0,25.778,71.558,7.472,55.696,custardapple
131.0,74.0,65.0,24.964,71.219,7.299,53.978,custardapple
118.0,57.0,64.0,27.871,71.858,6.867,62.152,custardapple
104.0,66.0,67.0,33.284,71.894,7.163,55.189,custardapple
139.0,78.0,69.0,26.632,72.634,7.34,63.861,custardapple
100.0,55.0,69.0,33.517,77.081,7.486,52.106,custardapple
134.0,75.0,66.0,32.764,78.298,7.211,61.024,custardapple
118.0,73.0,62.0,27.855,73.97,7.301,52.943,custardapple
122.0,64.0,66.0,33.267,74.038,6.533,70.719,custardapple
123.0,62.0,62.0,30.453,79.58,6.609,78.44,custardapple
138.0,70.0,65.0,28.486,72.167,7.429,67.0,custardapple
101.0,55.0,64.0,29.13,77.946,6.964,65.119,custardapple
137.0,62.0,67.0,31.025,72.603,7.4,60.949,custardapple
101.0,80.0,62.0,28.415,75.321,6.651,75.014,custardapple
124.0,64.0,69.0,26.677,70.256,7.281,62.504,custardapple
114.0,57.0,65.0,31.854,75.099,6.601,50.051,custardapple
140.0,57.0,65.0,30.843,75.102,6.67,50.667,custardapple
137.0,71.0,66.0,23.866,78.607,7.183,62.315,custardapple
132.0,64.0,63.0,23.603,73.448,7.218,53.611,custardapple
140.0,74.0,65.0,27.495,77.581,6.613,65.755,custardapple
123.0,80.0,63.0,32.264,74.882,7.086,64.86,custardapple
120.0,63.0,62.0,11.49,68.459,5.04,79.764,figs
100.0,55.0,64.0,10.836,68.839,5.578,75.119,figs
